 -0.5 0 0
 -0.5 1 0
 0.5 1 0
 0.5 0 0

 -0.5 0 0
 -0.5 0.5 0.866025
 0.5 0.5 0.866025
 0.5 0 0

 -0.5 0 0
 -0.5 -0.5 0.866025
 0.5 -0.5 0.866025
 0.5 0 0

 -0.5 0 0
 -0.5 -1 1.22465e-16
 0.5 -1 1.22465e-16
 0.5 0 0

 -0.5 0 0
 -0.5 -0.5 -0.866025
 0.5 -0.5 -0.866025
 0.5 0 0

 -0.5 0 0
 -0.5 0.5 -0.866025
 0.5 0.5 -0.866025
 0.5 0 0

 -0.5 0 0
 -0.5 1 -2.44929e-16
 0.5 1 -2.44929e-16
 0.5 0 0
